surveyid,village,survey_date,femaleres,age,married,children,hhsize,edu,hh_children,cons_nondurable,asset_livestock,asset_durable,asset_phone,asset_savings,asset_land_owned_total,asset_niceroof,cons_allfood,cons_ownfood,cons_alcohol,cons_tobacco,depressed
885,75,19-Nov-61,1,17,1,3,4,10,0,0,0,0,0,0,0,0,0,0,0,0,1
1253,103,21-Sep-61,1,43,1,5,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0
469,28,27-Sep-61,1,36,1,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
548,32,22-Oct-61,1,49,0,2,5,4,2,154.33784,16.521257,170.96408,64.061478,25.624592,1.5,0,106.7188,14.787525,0,0,1
687,99,24-Sep-61,0,18,1,1,2,6,1,134.65114,0,101.6976,16.015369,0,0.25,0,87.459175,6.9399939,0,0,0
1153,209,5-Nov-61,1,61,0,1,4,1,1,181.23384,173.14723,7.3670702,0,0,1.75,0,152.05917,4.3735309,0,4.8846879,0
180,17,20-Sep-61,1,43,1,6,10,9,6,235.46101,12.390944,133.72833,0,0,2,0,224.27696,42.440731,0,0,0
406,27,7-Sep-60,0,52,1,0,2,9,0,215.39871,202.06248,128.92372,0,4.8046112,1.25,0,191.06108,14.894294,5.5825005,0.69781256,0
954,71,21-Sep-61,0,62,0,0,2,9,0,130.43756,0,175.20815,0,0,7,0,102.81105,3.7369196,9.7693758,2.442344,0
1241,100,26-Nov-61,1,76,0,1,2,1,1,23.346598,4.1303144,129.7245,0,0,2,0,18.026825,0.85415304,0,0,0
730,10,12-Oct-61,1,61,1,4,6,12,0,0,0,0,0,0,0,0,0,0,0,0,1
787,63,11-Sep-61,0,43,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1407,23,14-Sep-61,1,23,1,4,6,10,4,160.55026,526.67108,257.52716,16.015369,8.0076847,2,0,136.88756,7.1535316,0,0,0
1018,59,22-Nov-61,1,22,1,2,4,9,2,80.053978,28.912201,83.279922,0,0,0.5,0,70.711678,6.9399939,0,0,0
809,42,1-Sep-61,1,41,1,6,8,10,6,408.68442,380.02625,373.79874,104.09991,8.0076847,1,0,290.10391,39.210964,0,0,0
952,16,14-Sep-61,1,45,0,3,6,5,3,98.677559,24.781887,69.987167,0,0,2,0,82.341881,4.3241501,0,0,0
860,176,9-Nov-61,1,76,0,0,1,5,0,67.494102,12.390944,11.210759,0,0,3.75,0,61.384243,11.878065,0,0,0
427,26,25-Oct-61,1,28,1,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0
690,125,5-Nov-61,1,31,1,3,5,6,3,66.636902,20.651573,60.858406,0,0,0.25,0,49.754036,0,0,0,1
1314,78,25-Sep-61,1,47,1,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
386,29,23-Sep-61,1,30,1,0,2,8,0,186.46544,648.53094,285.07358,64.061478,96.092216,0,0,146.58716,3.4699969,0,0,0
215,29,1-Nov-61,1,37,0,5,7,3,5,123.85963,92.590485,21.941057,0,0,0,0,68.606606,1.7483445,0,0,1
522,39,29-Nov-61,1,23,1,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1176,68,22-Nov-61,0,65,0,0,1,10,0,72.569069,8.2606287,221.49257,0,0,2.75,0,67.47847,8.0076847,3.4890628,0,0
526,44,20-Sep-61,1,34,1,2,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0
721,105,29-Oct-61,1,37,1,4,7,9,4,115.03706,173.83041,184.81737,24.023054,0,0,0,102.57845,4.0038424,0,0,0
485,36,4-Dec-61,1,29,1,6,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0
613,130,16-Nov-61,1,31,0,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1
141,20,17-Aug-60,1,26,1,2,5,8,2,824.9574,116.68919,290.67896,76.873779,0,0,0,681.64655,7.8208394,0,0,0
1420,132,21-Sep-61,1,26,1,2,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0
271,57,13-Nov-61,1,61,1,5,8,7,5,239.96744,188.6281,120.11527,0,0,3,0,186.31595,8.0076847,0,0,0
356,36,12-Sep-61,1,27,1,5,7,9,5,190.82314,8.2606287,174.56754,16.015369,0,0.25,0,161.1947,0.22421518,0,0,1
1146,45,13-Oct-61,1,80,0,0,1,1,0,45.631413,235.10501,30.429203,0,4.0038424,0.5,0,36.228104,2.3088825,0,1.3956251,0
218,13,3-Dec-61,1,46,0,7,8,5,7,118.81536,34.766083,821.5885,14.413833,0,3,0,94.925774,10.143068,0,0,0
1109,97,25-Sep-61,1,35,0,5,6,8,5,144.5311,687.42737,282.6713,48.046108,0,0,0,132.93329,16.976292,0,0,0
1104,100,24-Sep-61,1,25,1,3,5,10,3,110.96516,12.390944,293.08127,32.030739,9.6092224,0,0,80.108879,8.4881458,0,0,0
681,23,10-Oct-61,1,35,1,4,6,10,4,159.82921,55.417652,100.41637,19.218445,0,0,0,129.1651,8.8725147,0,0,0
1044,54,10-Sep-61,1,26,1,3,5,8,3,159.07304,12.390944,32.030739,32.030739,0,1.25,0,105.09057,9.6092234,0,0,0
1076,156,29-Nov-61,1,44,0,2,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0
440,69,5-Nov-61,1,36,1,1,3,10,1,296.54291,346.98373,405.18887,51.249184,0,0.25,0,234.23242,44.309193,0,0,0
73,12,21-Sep-60,1,28,1,0,2,9,0,252.85599,454.7291,141.41571,0,4.8046112,2,0,239.3497,49.327339,0,0,0
578,41,26-Nov-61,1,45,1,4,6,7,4,75.529633,38.8964,232.22287,16.015369,0,1,0,51.172924,5.3384566,0,4.8846879,0
948,13,11-Oct-61,1,49,1,1,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0
562,47,7-Nov-61,1,37,1,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0
34,3,25-Sep-61,1,25,1,1,3,14,1,204.05525,4.1303144,403.90762,72.069168,48.046108,1,0,149.12253,11.931451,0,0,0
912,55,17-Oct-61,1,45,0,6,7,8,6,102.62611,381.74982,172.966,43.241501,0,0,0,85.249435,13.079219,0,0,0
1343,252,7-Nov-61,1,30,1,4,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0
209,33,31-Oct-61,1,35,1,4,6,10,4,284.56491,24.781887,327.51431,64.061478,16.015369,0.5,0,176.38374,10.612851,0,0,1
1392,16,6-Oct-61,1,25,1,1,3,10,1,128.59274,16.521257,265.05438,48.046108,0,0,0,56.336731,3.4166121,,0,0
1349,88,17-Oct-61,1,29.200001,1,4,6,8,4,147.17552,408.93845,323.51047,136.13065,16.015369,0,0,121.07048,10.730298,0,0,0
644,51,19-Nov-61,1,48,1,4,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0
737,97,31-Oct-61,1,21,1,0,2,10,0,118.16293,65.401855,332.63922,40.038425,8.0076847,0.5,0,69.316048,5.7388406,0,0,1
1051,34,1-Sep-61,0,51,0,0,1,7,0,92.751488,16.521257,79.59639,0,8.0076847,0.5,0,75.596359,2.1353827,0,1.9538752,0
333,30,29-Sep-61,1,27,1,3,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1023,209,10-Nov-61,1,23,1,4,6,10,4,217.67824,8.2606287,471.65265,24.023054,0,0,0,158.10106,12.27845,0,0,0
1368,85,26-Nov-61,1,39,1,7,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0
917,154,12-Dec-61,1,25,1,5,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0
865,28,31-Aug-61,1,22,1,1,3,9,1,246.60239,0,24.423439,0,0,0.5,0,119.32595,5.6053796,69.781258,0,0
1142,175,1-Nov-61,1,26,1,2,5,4,2,110.85686,74.345665,76.073006,32.030739,0,0,0,85.365738,10.943837,,,0
609,77,7-Dec-61,1,21,1,3,5,9,3,84.824257,83.646683,245.83592,32.030739,0,2,0,66.059586,5.8723021,0,0,0
914,180,28-Nov-61,1,55,0,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1
225,4,15-Sep-61,1,38,0,2,3,9,2,168.60562,51.287338,492.95309,32.030739,0,1.5,0,65.012871,8.2746086,0,0,0
1416,290,9-Nov-61,0,23,1,1,3,8,1,1045.9609,246.81276,325.112,40.038425,96.092216,1.5,0,959.31781,181.57426,0,0,0
963,78,26-Nov-61,1,21,1,1,3,10,1,134.34607,87.776993,164.47784,24.023054,336.32278,0,0,117.93032,9.2088375,0,0,0
1021,95,19-Sep-61,1,28,1,5,7,10,5,263.0639,965.56207,252.24208,24.023054,0,3,0,241.44313,38.997425,0,0,0
1167,76,1-Oct-61,1,21,1,0,2,11,0,153.57654,0,219.41057,56.053795,0,0,0,105.63719,3.9371116,0,0,0
669,61,19-Sep-61,1,24,1,5,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0
819,80,11-Sep-61,1,52,1,4,8,9,4,279.95819,385.8801,193.78598,0,0,2,0,207.13402,7.5005317,20.934376,14.654063,0
1238,249,13-Nov-61,1,63,1,0,4,8,0,154.25851,20.651573,174.56754,0,0,2.5,0,72.339905,3.4699967,0,0,0
1008,161,27-Sep-61,0,55,0,2,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
268,22,23-Sep-61,0,36,1,4,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0
373,74,27-Nov-61,1,25,1,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,1
945,88,19-Sep-61,0,65,0,0,1,6,0,35.434769,0,8.8084536,0,0,3,0,26.214491,1.0676913,0,6.9781256,0
902,137,28-Sep-61,1,31,1,3,5,7,3,60.4809,249.90268,245.19531,0,0,1,0,31.866774,3.0696127,0,4.8846879,0
583,104,15-Nov-61,1,46,1,1,6,5,1,240.18288,503.60968,291.96021,32.030739,9.6092224,1,0,169.68475,1.0676913,6.9781256,3.4890628,0
639,49,18-Sep-61,1,28,1,3,5,3,3,274.13318,65.401855,164.15755,64.061478,32.030739,0,0,235.25587,34.166122,0,0,1
1071,87,10-Oct-61,1,22,1,3,5,7,3,265.78842,140.7879,156.14986,40.038425,4.8046112,0.75,0,217.36861,30.188972,0,0,0
327,17,11-May-60,1,23,1,1,3,8,1,139.49948,787.59839,31.229971,0,11.210759,0,0,125.01893,15.127851,0,0,0
856,160,4-Nov-61,0,45,0,2,3,14,2,94.950172,73.662476,96.092216,0,0,0.34999999,0,79.201721,14.73414,0,0,0
175,12,17-Oct-61,1,26,1,4,6,10,4,436.9357,736.30792,504.16385,88.084534,48.046108,0.5,0,360.64117,40.585617,0,0,0
867,158,10-Dec-61,1,30,1,3,5,10,3,112.20787,0,272.26129,32.030739,12.812296,0.5,0,44.729782,0,0,0,0
357,74,3-Dec-61,1,34,1,4,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0
220,17,30-Nov-61,1,30,1,6,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0
716,41,20-Oct-61,1,56,1,2,5,9,2,270.73657,41.303146,233.8244,32.030739,0,1.75,0,172.56903,14.413833,39.077503,9.7693758,1
570,95,22-Oct-61,1,30,1,1,3,11,1,287.3634,627.87634,147.0211,19.218445,0,1.5,0,240.74533,50.448414,0,0,0
1134,173,21-Sep-61,1,61,1,5,7,5,5,152.29932,8.2606287,356.34198,5.6053796,0,1.5,0,116.79056,18.684597,0,0,0
1172,65,18-Oct-61,1,27,1,4,6,10,4,73.478897,33.042515,66.287613,0,0,0,0,64.547661,7.2069163,0,0,0
449,20,6-Sep-61,1,39,0,2,4,13,2,87.936676,22.375139,91.287605,24.023054,0,1,0,82.929207,2.1046867,0,0,0
705,107,27-Sep-61,1,53,1,6,10,14,6,648.21948,719.4295,587.7641,0,0,3.5,0,457.36963,30.162281,34.890629,13.956251,1
128,11,28-Sep-61,1,27,1,1,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1150,62,3-Oct-61,1,19,1,1,3,13,1,133.76837,24.781887,285.07358,80.076851,0,0.75,0,96.879646,2.5357671,0,0,0
1092,149,8-Sep-60,1,18,1,1,2,10,1,172.06857,34.766083,348.33429,0,0,0.25,0,92.378761,6.2593408,0,0,0
1424,292,12-Nov-61,1,21,1,2,4,9,2,94.161598,20.651573,97.693756,0,0,1.5,0,54.568939,5.2049952,,0,0
338,31,30-Sep-61,1,35,0,1,2,9,1,103.94128,200.33891,146.54063,0,48.046108,1,0,85.923988,7.3403783,0,0,0
423,83,27-Nov-61,1,18.6,0,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0
566,19,5-Sep-61,1,47,0,1,2,6,1,88.687111,24.781887,74.855843,15.214602,12.812296,1,0,54.342152,1.981902,0,0,0
1197,171,24-Aug-60,1,45,1,10,12,7,10,283.29932,641.63666,265.69498,32.030739,0,2.5,0,241.60596,48.179569,0,0,0
726,136,3-Dec-61,1,47,1,4,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0
647,21,3-Sep-61,1,65,0,1,3,6,1,57.796421,355.24435,121.39651,24.023054,0,2.74,0,50.242504,2.4023058,0,0,0
1363,104,26-Oct-61,1,24,0,1,4,10,0,0,0,0,0,0,0,0,0,0,0,0,1
125,7,3-May-60,1,28,1,1,3,6,1,126.25355,86.053429,107.30298,72.069168,0,0.75,0,100.77576,6.0724945,0,0,0
334,41,13-Dec-61,1,23,1,3,5,9,3,134.59546,4.1303144,144.13834,72.069168,0,0,0,101.36891,11.878066,0,0,0
966,89,6-Nov-61,1,21,1,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0
430,5,9-Oct-61,1,55,1,3,5,8,3,149.17746,28.912201,206.59827,40.038425,0,2,0,131.42136,10.943837,0,1.0467187,0
1000,83,30-Nov-61,1,22,1,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1344,275,10-Nov-61,0,64,0,0,1,1,0,114.2037,0,126.52142,0,0,1,0,98.787003,9.8761454,0,2.7912502,0
290,40,21-Aug-60,1,46,0,2,4,9,2,332.27316,576.2348,172.966,67.264557,0,1,0,250.51469,31.870586,0,0,0
1310,254,16-Nov-61,1,29,1,6,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0
1262,173,20-Nov-61,1,65,1,1,3,5,1,294.13754,8.2606287,170.08324,0,0,3,0,155.6122,0,20.236563,2.7912502,0
95,14,21-Sep-61,1,52,1,4,6,7,4,225.72711,605.14703,296.28433,24.023054,0,2,0,157.82195,4.2707653,0,0,1
1106,43,13-Oct-61,1,28,1,3,5,10,3,165.84717,16.521257,130.68542,40.038425,0,2,0,122.60567,6.0057635,0,0,0
1214,88,21-Nov-61,0,25,1,4,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0
771,61,21-Nov-61,1,49,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1272,211,23-Oct-61,1,24,1,2,4,8,2,200.28134,322.19577,237.34778,56.053795,0,0,0,192.34039,42.574192,0,0,0
658,55,5-Dec-61,1,21,0,6,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0
1108,135,29-Oct-61,1,42,1,4,6,10,0,0,0,0,0,0,0,0,0,0,0,0,1
238,49,10-Nov-60,1,23,0,3,5,10,3,38.827358,0,96.092216,0,0,0.1,0,26.516876,0,0,0,1
438,73,24-Oct-61,1,48,1,3,7,9,3,208.58951,67.12542,100.73668,43.241501,0,1.5,0,160.21776,26.905821,14.654063,4.8846879,0
1410,115,8-Oct-61,1,27,1,3,5,8,3,35.527809,4.1303144,113.70913,0,0,0,0,23.516283,2.0019212,0,0,0
1210,174,18-Aug-60,1,33,1,4,6,10,4,223.5023,122.54308,414.15747,64.061478,48.046108,0,0,118.58162,5.3384566,0,0,0
1348,87,1-Oct-61,1,23,1,1,3,12,1,335.6936,200.33891,304.29202,64.061478,352.57837,1,0,262.61011,33.365353,0,0,0
1341,88,19-Oct-61,1,78,1,1,3,5,1,80.312126,959.02509,164.95831,0,0,3,0,70.409286,1.601537,0,0,0
874,74,29-Sep-61,1,63,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1299,266,8-Nov-61,1,54,1,5,8,9,5,238.55084,28.912201,229.01979,38.43689,0,2,0,115.13907,3.203074,0,9.7693758,0
1040,137,29-Oct-61,1,46,0,3,5,9,3,257.92526,44.750278,212.20366,38.43689,0,1.5,0,122.67545,0,0,0,0
555,53,1-Dec-61,1,27,1,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1027,34,10-Oct-61,1,31,1,4,6,10,4,271.40903,20.651573,345.93201,72.069168,48.206264,0,0,132.23549,1.2011529,0,0,0
355,34,20-Sep-61,1,29,1,4,6,9,4,558.09375,409.97882,170.08324,0,14.413833,0.5,0,409.96487,70.868011,73.270317,4.8846879,0
1242,17,11-Oct-61,1,39,1,3,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0
56,7,26-Oct-61,1,42,1,6,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1255,234,3-Nov-61,1,22,1,2,4,8,2,156.29208,28.912201,129.7245,24.023054,0,0.60000002,0,106.46293,17.243214,0,0,1
524,77,31-Oct-61,1,24,1,4,6,9,4,118.84777,8.2606287,198.27028,24.023054,4.8046112,2,0,91.901909,5.124918,0,0,0
605,7,1-Sep-61,1,24,1,3,5,6,3,157.70337,0,104.26006,16.015369,0,0,0,140.35336,26.478746,0,0,0
812,130,26-Sep-61,1,20,1,2,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0
61,6,18-Sep-61,1,55,1,1,5,8,1,191.94193,90.866913,352.33813,56.053795,0,1,0,169.56845,29.147974,0,0,0
257,53,29-Nov-61,1,23,1,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
904,129,29-Oct-61,1,23,1,3,5,9,3,154.75461,247.49594,362.42783,32.030739,0,0.125,0,113.30149,8.2746077,,0,0
1265,182,21-Aug-60,1,24,1,1,3,10,1,99.961647,150.41489,331.51816,168.16139,0,0,0,57.627686,8.9819527,0,0,0
351,33,18-Sep-61,1,23,1,3,5,10,3,143.48743,41.303146,31.390125,19.218445,0,4,0,66.989998,6.406148,,3.9077504,0
1263,98,18-Sep-61,1,29,1,4,6,9,4,182.76587,24.781887,295.48358,0,0,0,0,135.72453,8.0076847,13.956251,4.8846879,0
905,57,15-Oct-61,1,27,1,3,5,10,3,225.57745,200.33891,163.35678,0,16.015369,0.22499999,0,184.9785,8.6616468,0,0,0
960,88,20-Sep-61,1,51,0,4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0
279,9,3-May-60,1,18,1,2,3,10,2,91.202202,4.1303144,38.43689,16.015369,22.421518,0,0,56.66238,0,0,0,0
580,20,15-Oct-61,1,27,1,4,6,8,4,131.44539,70.215347,231.58224,28.827665,0,1.75,0,119.04682,17.937214,0,0,0
1066,77,20-Nov-61,1,20,1,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1268,105,28-Nov-61,1,49,1,3,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0
1193,244,7-Oct-60,1,32,0,3,4,6,3,75.060219,16.521257,52.850719,0,0,0.5,0,68.013451,11.317527,0,0,0
828,52,18-Oct-61,1,46,0,4,10,5,4,94.019753,171.42671,198.59059,0,0,2,0,60.360783,5.6053796,0,0,0
1166,89,18-Sep-61,1,27.6,1,2,4,9,2,107.77601,24.781887,178.09091,35.233814,0,0,0,77.934036,2.7359591,3.4890628,1.3956251,0
868,64,20-Sep-61,1,82,0,0,2,1,0,139.56136,0,43.721962,25.624592,0,3,0,89.715431,4.2707653,0,2.0934374,0
1155,180,5-Nov-61,1,31,1,6,8,9,6,220.87062,28.912201,392.69687,32.030739,16.015369,0.25,0,147.68039,14.947679,,0,0
1398,70,4-Oct-61,1,36,0,4,5,9,4,222.79057,8.2606287,225.1761,0,48.046108,0.5,0,183.15254,11.045267,0,0,1
695,59,15-Oct-61,0,33,1,5,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0
546,46,6-Nov-61,1,48,0,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0
636,38,12-Oct-61,0,36,0,2,3,10,2,114.09044,22.375139,116.9122,0,0,2,0,93.739479,14.947679,0,2.0934374,0
431,71,27-Dec-61,1,25,0,3,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0
775,138,22-Sep-60,0,54.5,1,1,3,6,1,72.048569,4.1303144,104.09991,0,9.6092224,2.9000001,0,15.724043,2.936151,13.956251,6.280313,0
511,37,18-Nov-61,1,22,1,1,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1,14-Sep-61,1,31,1,5,7,10,5,325.39056,4.1303144,264.49384,0,0,4,0,247.50249,0.20553058,29.308126,4.8846879,1
88,11,18-Aug-60,1,25,1,5,7,11,5,323.23401,679.16675,910.47375,192.18443,0,0.25,0,146.42435,10.143068,0,0,0
1213,202,22-Oct-61,1,24,1,3,5,5,3,94.380104,0,96.092216,48.046108,6.406148,0,0,81.527763,0.93422991,0,0,1
895,86,26-Oct-61,1,34,1,4,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1233,41,12-Oct-61,1,37,1,7,10,11,7,782.47833,743.53119,519.69873,64.061478,128.12296,2,0,471.82016,45.025879,0,0,0
799,133,22-Oct-61,1,49,1,5,7,13,5,619.5069,57.14122,309.09665,56.053795,0,1,0,382.40128,6.0057635,11.862814,0,0
439,40,5-Oct-61,1,51,1,3,8,9,3,261.54968,355.24435,270.65976,120.11527,12.812296,0.75,0,137.09689,13.079218,0,0,0
1198,117,25-May-60,1,20,1,1,3,10,1,141.72296,346.98373,250.64053,72.069168,0,0,0,92.942818,3.1056473,,0,0
843,102,6-Nov-61,1,22,1,2,4,10,2,33.433994,8.2606287,213.32472,24.023054,0,0,0,25.58646,1.0676913,0,0,0
212,7,10-Oct-61,1,26,1,3,5,10,3,123.08002,12.390944,256.24591,48.046108,0,1,0,97.228546,10.703606,0,0,0
1393,114,9-Oct-61,1,45,0,2,3,9,2,138.13638,204.46922,239.42978,0,0,2.5,0,104.90449,9.3422995,0,0,0
1418,23,17-Sep-61,1,22,1,2,4,10,2,113.13829,231.29761,518.09723,104.09991,0,0,0,102.64822,11.306851,0,0,0
1184,162,23-Nov-61,1,62,0,2,3,5,2,33.433994,132.52727,15.054448,0,0,1.25,0,27.214691,3.8436887,0,0,1
189,3,17-Sep-61,1,39,1,3,5,1,3,65.399521,355.24435,78.635468,0,0,8,0,58.592991,4.6711493,0,0,0
1211,62,8-Sep-61,1,29,1,1,3,10,1,70.564865,48.880596,97.853912,76.873779,0,0.5,0,49.544693,0,0,0,1
112,4,13-Oct-61,1,41,1,4,6,8,4,289.0145,41.303146,269.05823,56.053795,0,0.5,0,171.82469,2.7759972,9.7693758,0,0
1033,34,13-Oct-61,1,22,1,2,4,8,2,127.09874,8.2606287,141.73602,19.218445,3.8436887,0,0,117.69772,9.1554537,0,0,0
1334,222,24-Oct-61,1,20,1,2,4,9,2,163.76442,4.1303144,263.45285,24.023054,0,1,0,128.49055,15.748447,0,0,0
409,80,9-Nov-61,1,21.700001,1,3,5,6,3,216.40158,28.912201,232.22287,64.061478,0,0,0,183.03624,14.413833,0,0,0
654,42,16-Oct-61,1,27,1,3,6,7,3,56.123955,22.375139,172.966,59.25687,8.0076847,1,0,38.891418,3.7369196,0,0,0
320,63,12-Nov-61,1,29.299999,1,3,5,1,3,103.93633,37.172832,192.98521,32.030739,0,2.0999999,0,65.966553,6.4915638,0,0,0
1148,69,16-Oct-61,1,19,1,2,4,10,2,119.00183,30.635769,432.41498,32.030739,3.203074,0,0,94.204697,7.3670702,0,0,0
226,33,30-Oct-61,1,36,0,7,8,1,7,257.9447,16.521257,75.592545,0,1.9218444,2.25,0,189.57242,4.2707653,0,0,1
5,1,29-Oct-61,1,23,1,4,6,10,4,470.46863,270.90842,305.57327,0,0,0,0,380.88931,59.630558,0,0,0
733,8,31-May-60,1,31,1,3,5,9,3,138.944,116.00601,216.19148,32.030739,0,0,0,108.74245,13.346142,2.442344,6.6990004,0
1239,181,1-Nov-61,1,24,1,2,4,9,2,55.0658,41.303146,168.64185,0,0,0,0,51.056618,4.6711493,,0,0
171,17,25-May-60,1,25,1,3,5,10,3,93.323555,8.2606287,80.877617,32.030739,0,0.40000001,0,90.814484,4.1066074,0,0,0
482,83,8-Nov-61,1,33,0,4,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0
859,176,8-Nov-61,1,25,1,2,4,3,2,94.656181,66.08503,52.850719,0,0,2,0,81.737114,3.7369196,0,0,0
1309,15,2-Oct-61,1,33,1,5,7,7,5,117.87846,583.81232,257.04669,89.686073,0,2.5,0,80.574089,6.1605792,2.7912502,0,1
317,11,10-May-60,1,59,1,1,3,1,1,157.91687,8.2606287,175.84877,0,0,1.5,0,147.68039,9.3422985,0,0,0
979,120,27-Oct-61,0,28,1,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0
703,23,4-Sep-61,1,65,1,1,2,5,1,31.584215,0,83.279922,0,0,1.4,0,25.09799,0.26692283,0,,1
165,23,20-Nov-61,1,36,0,1,2,9,1,93.218994,48.880596,222.61365,32.030739,0,3,0,70.130165,1.4413832,0,0,0
486,40,22-Sep-61,1,22,1,3,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1059,81,7-Sep-60,1,22,0,2,3,7,2,64.480164,0,5.765533,0,0,0.1,0,35.58844,0,0,0,0
9,1,4-Oct-61,1,20,1,6,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0
792,132,23-Oct-61,1,20,1,6,8,10,6,116.25252,28.912201,347.21323,64.061478,0,0.5,0,104.78819,6.6730709,0,0,0
1230,81,18-Oct-61,1,30,1,3,5,10,3,141.71257,61.954716,290.67896,56.053795,0,0,0,113.9179,6.205956,0,0,0
900,22,5-Dec-61,1,21,1,3,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0
470,97,15-Nov-61,1,29,1,2,4,9,2,144.79991,45.433456,180.65337,20.819981,3.3632276,0.1,0,79.550636,3.6835351,19.538752,0,0
1070,188,3-Nov-61,0,49,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
29,3,5-Oct-61,1,32,0,3,5,9,3,105.95502,12.390944,128.92372,0,0,0,0,82.225578,5.4986095,0,0,1
620,14,28-Sep-61,1,26,0,3,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0
120,18,21-Oct-61,1,26,1,4,7,11,4,112.05078,28.912201,165.91924,0,0,2,0,89.575882,4.9113803,0,0,0
789,55,24-Oct-61,1,24,1,2,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0
230,13,21-Oct-61,1,30,1,3,5,10,3,44.819584,0,33.632278,19.218445,0,0,0,22.818472,3.203074,0,0,1
118,11,6-Oct-61,1,27,1,4,6,9,4,131.68829,57.824402,158.23186,32.030739,9.6092224,0.25,0,60.593391,3.4966891,0,0,0
401,21,3-Sep-61,1,38,1,7,10,10,7,234.31938,359.37466,164.638,72.069168,0,0.5,0,206.50601,20.472982,0,0,0
1009,92,22-Jun-60,1,22,1,2,4,13,2,143.74176,20.651573,192.98521,48.046108,9.6092224,0,0,130.14204,0,,0,0
844,173,12-Nov-61,1,20,1,3,7,9,3,209.72888,57.14122,203.3952,0,32.030739,4,0,135.72453,5.2049952,0,0,0
916,125,23-Nov-61,1,36,0,1,3,18,1,113.19626,363.50497,89.045456,24.023054,48.046108,0.5,0,86.877663,13.773218,0,0,0
712,109,2-Nov-61,1,26,1,3,5,9,3,126.13629,22.375139,128.12296,24.023054,0,1,0,108.62614,4.2707653,0,0,0
752,156,1-Dec-61,1,26,1,4,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1261,239,16-Nov-61,1,39,1,8,11,10,0,0,0,0,0,0,0,0,0,0,0,0,1
214,18,22-Sep-61,0,28,0,1,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1125,70,26-Nov-61,0,52,1,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,1
